Inches2SS,Weight2SS,Ram2SS,cpu_sizeSS,is_ssdSS,screen_typeSS,laptop_ID,is_train,Company2 Acer,Company2 Apple,Company2 Asus,Company2 Dell,Company2 HP,Company2 Lenovo,Company2 MSI,Company2 Toshiba,Company2 others,TypeName 2 in 1 Convertible,TypeName Gaming,TypeName Netbook,TypeName Notebook,TypeName Ultrabook,TypeName Workstation,OpSys Android,OpSys Chrome OS,OpSys Linux,OpSys Mac OS X,OpSys No OS,OpSys Windows 10,OpSys Windows 10 S,OpSys Windows 7,OpSys macOS,Price_euros
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,0.411987128345563,-1.3420414556999363,-1.4879914884103789,11,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,393.9
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,-0.5118541984515368,-1.3420414556999363,0.7175378585648913,12,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,344.99
0.2570886349928718,-0.3278819347583757,1.520677617289143,0.9662919244238225,0.7451334649557856,-0.38522681492274385,13,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2439.97
0.3988274485709516,0.22435565032709204,-0.8911124545758292,-0.5118541984515368,0.7451334649557856,0.7175378585648913,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,498.9
-2.1524711958344933,-1.686087887265877,-0.08718243062083855,-1.9900003213268966,0.7451334649557856,-0.38522681492274385,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1262.4
-1.231168907576971,-1.0144475810808489,-0.08718243062083855,0.04245059762672274,0.7451334649557856,-0.38522681492274385,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1518.55
0.3988274485709516,0.22435565032709204,-0.08718243062083855,0.7815236590644032,0.7451334649557856,0.7175378585648913,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,745.0
0.2570886349928718,-0.3278819347583757,1.520677617289143,1.1510601897832426,0.7451334649557856,-0.38522681492274385,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2858.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,0.22721886298614286,-1.3420414556999363,0.7175378585648913,19,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,499.0
-1.231168907576971,-1.238327683142525,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,20,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.0
-2.435948822990654,-1.5965358464412067,-1.2930774665533247,-3.3942391380584884,-1.3420414556999363,-1.4879914884103789,21,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.9
0.3988274485709516,0.6721158544504439,-0.08718243062083855,0.411987128345563,0.7451334649557856,0.7175378585648913,22,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999.0
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,-1.4356955252486365,-1.3420414556999363,-1.4879914884103789,23,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,258.0
-1.231168907576971,-0.641314077644722,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,24,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,819.0
0.3988274485709516,-0.20847921365881533,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,25,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,659.0
0.3988274485709516,0.3736090517015422,-0.8911124545758292,-0.5118541984515368,-1.3420414556999363,-1.4879914884103789,26,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,418.64
-1.231168907576971,-1.044298261355739,-0.08718243062083855,-1.2509272598892165,-1.3420414556999363,-1.4879914884103789,27,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1099.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,28,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800.0
0.3988274485709516,-0.2532552340711506,-0.08718243062083855,-0.6966224638109569,0.7451334649557856,0.7175378585648913,29,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1298.0
1.6036073639846349,0.6721158544504439,-0.08718243062083855,-1.2509272598892165,-1.3420414556999363,0.7175378585648913,30,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,896.0
0.3988274485709516,-0.23832989393370552,-0.8911124545758292,-3.3942391380584884,-1.3420414556999363,0.7175378585648913,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244.99
-0.7350830600536904,-0.5965380572323872,-1.2930774665533247,-1.4356955252486365,-1.3420414556999363,-1.4879914884103789,32,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.0
1.6036073639846349,0.9855479973367902,-0.8911124545758292,0.411987128345563,-1.3420414556999363,0.7175378585648913,33,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,439.0
-1.231168907576971,-1.268178363417415,1.520677617289143,-0.8813907291703766,0.7451334649557856,-1.4879914884103789,34,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1869.0
-1.231168907576971,-1.044298261355739,-0.08718243062083855,-1.2509272598892165,-1.3420414556999363,-1.4879914884103789,35,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,998.0
-0.7350830600536904,-0.9099702001187335,-0.8911124545758292,-2.1747685866863162,-1.3420414556999363,-1.4879914884103789,36,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0
0.3988274485709516,0.07510224895264121,-0.8911124545758292,0.7815236590644032,-1.3420414556999363,-1.4879914884103789,37,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0
1.6036073639846349,1.1198760585737957,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,38,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,979.0
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,0.411987128345563,-1.3420414556999363,-1.4879914884103789,39,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,488.69
0.3988274485709516,0.07510224895264121,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,40,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0
0.3988274485709516,-0.0741511524218096,-0.8911124545758292,-0.5118541984515368,-1.3420414556999363,0.7175378585648913,41,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0
0.3988274485709516,0.8959959565121197,1.520677617289143,0.9662919244238225,0.7451334649557856,0.7175378585648913,42,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1499.0
0.3988274485709516,0.3736090517015422,-0.08718243062083855,0.411987128345563,-1.3420414556999363,-1.4879914884103789,43,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,522.99
0.3988274485709516,0.22435565032709204,-0.8911124545758292,-1.2509272598892165,0.7451334649557856,0.7175378585648913,44,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,682.0
1.6036073639846349,1.0751000381614608,0.7167475933341522,-1.2509272598892165,-1.3420414556999363,0.7175378585648913,45,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999.0
-1.231168907576971,-1.0144475810808489,-0.08718243062083855,-0.5118541984515368,0.7451334649557856,-0.38522681492274385,46,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1419.0
0.3988274485709516,0.22435565032709204,-0.8911124545758292,-0.5118541984515368,0.7451334649557856,-1.4879914884103789,47,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,369.0
1.6036073639846349,1.716889664071599,-0.08718243062083855,1.335828455142663,0.7451334649557856,0.7175378585648913,48,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1299.0
0.3988274485709516,0.3736090517015422,-0.8911124545758292,0.411987128345563,0.7451334649557856,0.7175378585648913,49,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,639.0
1.6036073639846349,1.1198760585737957,-0.8911124545758292,-2.1747685866863162,-1.3420414556999363,-1.4879914884103789,50,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,466.0
-3.4989899248262564,-2.0293707104271137,-0.8911124545758292,-3.3942391380584884,-1.3420414556999363,-0.38522681492274385,51,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,841.0
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,0.411987128345563,0.7451334649557856,0.7175378585648913,53,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,398.49
-1.231168907576971,-0.8353434994315081,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,54,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1103.0
0.3988274485709516,0.522862453075993,-0.8911124545758292,0.22721886298614286,-1.3420414556999363,-1.4879914884103789,55,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,384.0
0.3988274485709516,0.11987826936497613,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,56,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,767.8
0.3988274485709516,-0.20847921365881533,-0.8911124545758292,-0.5118541984515368,0.7451334649557856,0.7175378585648913,57,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,439.0
0.3988274485709516,-0.0741511524218096,-0.8911124545758292,0.411987128345563,0.7451334649557856,-1.4879914884103789,58,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,586.19
1.6036073639846349,0.5676384734883286,1.520677617289143,0.9662919244238225,0.7451334649557856,0.7175378585648913,59,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2449.0
0.3988274485709516,-0.0741511524218096,-0.8911124545758292,-0.5118541984515368,0.7451334649557856,0.7175378585648913,60,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0
1.6036073639846349,1.1198760585737957,1.520677617289143,-0.8813907291703766,0.7451334649557856,0.7175378585648913,61,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1299.0
-0.7350830600536904,-0.5219113565451617,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,62,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0
-0.7350830600536904,-0.5219113565451617,-0.08718243062083855,0.7815236590644032,0.7451334649557856,0.7175378585648913,63,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,599.0
-0.7350830600536904,-0.9696715606685139,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,64,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,941.0
0.3988274485709516,-0.28310591434604043,-0.08718243062083855,0.411987128345563,0.7451334649557856,0.7175378585648913,66,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,690.0
0.3988274485709516,-0.37265795517071093,1.520677617289143,0.9662919244238225,0.7451334649557856,0.7175378585648913,67,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1983.0
0.3988274485709516,-0.28310591434604043,-0.8911124545758292,-0.5118541984515368,-1.3420414556999363,-1.4879914884103789,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,438.69
-0.7350830600536904,-0.9099702001187335,-0.8911124545758292,-1.2509272598892165,0.7451334649557856,-1.4879914884103789,69,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229.0
0.3988274485709516,-0.22340455379626042,-0.8911124545758292,0.411987128345563,-1.3420414556999363,0.7175378585648913,70,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,549.0
1.6036073639846349,1.4183828613226972,0.7167475933341522,0.9662919244238225,-1.3420414556999363,0.7175378585648913,71,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0
-1.089430093998891,-1.1905665947027007,-0.8911124545758292,0.411987128345563,0.7451334649557856,-1.4879914884103789,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1089.0
-1.231168907576971,-0.9696715606685139,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,73,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,955.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,74,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,870.0
1.6036073639846349,0.9706226571993455,-0.08718243062083855,0.411987128345563,0.7451334649557856,0.7175378585648913,75,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1095.0
-0.7350830600536904,0.07510224895264121,-0.08718243062083855,-0.5118541984515368,-1.3420414556999363,-1.4879914884103789,76,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,389.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,0.9662919244238225,-1.3420414556999363,0.7175378585648913,77,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,949.0
0.3988274485709516,0.22435565032709204,-0.08718243062083855,0.411987128345563,-1.3420414556999363,0.7175378585648913,78,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,519.0
0.3988274485709516,-0.04430047214691944,-0.08718243062083855,-0.8813907291703766,0.7451334649557856,0.7175378585648913,79,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,855.0
0.3988274485709516,0.22435565032709204,-0.8911124545758292,0.7815236590644032,-1.3420414556999363,0.7175378585648913,80,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.0
1.6036073639846349,0.6721158544504439,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,81,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,977.0
0.3988274485709516,-0.2532552340711506,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,82,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1096.16
-2.1524711958344933,-1.686087887265877,-0.08718243062083855,-1.8052320559674764,0.7451334649557856,-0.38522681492274385,83,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1510.0
-0.7350830600536904,-0.6263887375072773,-0.08718243062083855,-1.2509272598892165,0.7451334649557856,0.7175378585648913,84,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,860.0
